Car_ID,Brand,Model,Year,Color,Fuel_Type,Transmission,Body_Style,KM_Driven,Owner_Type,Selling_Price,Sale_Date,Dealer_Name,Dealer_Region,Seller_Type,Customer_Name,Phone,Email,Registration_State,Selling_Price_Numeric,Sale_Date_Standardized,Phone_Cleaned,Email_Cleaned,Selling_Price_Formatted
CAR0485,Honda,Accord,2018,Blue,Petrol,Semi-Automatic,Sedan,45279,Third Owner,3852737,2023-09-26,Dealer_E14,South,Individual,Customer_9156,8347238368,customer654@outlook.com,UP,3852737.0,2023-09-26,+91-83472-38368,customer654@outlook.com,Rs 38.53 L
CAR0486,Hyundai,i20,2019,Red,Hybrid,Semi-Automatic,Coupe,41938,First Owner,3858428,09-18-2024,Dealer_D14,North,Corporate,Customer_8315,9551474556,customer99@yahoo.com,KA,3858428.0,2024-09-18,+91-95514-74556,customer99@yahoo.com,Rs 38.58 L
CAR0487,Toyota,Camry,2010,Red,Petrol,Manual,Convertible,96182,Second Owner,18.50 lakh,07-03-2023,Dealer_B17,Central,Dealer,Customer_3800,7256157425,customer843@outlook.com,TN,1850000.0,2023-03-07,+91-72561-57425,customer843@outlook.com,Rs 18.50 L
CAR0488,Maruti,Dzire,2016,Brown,Petrol,Manual,Hatchback,26837,First Owner,44.42 lakh,2024-04-10,Dealer_A13,West,Dealer,Customer_4295,9890628541,customer358@yahoo.com,RJ,4442000.0,2024-04-10,+91-98906-28541,customer358@yahoo.com,Rs 44.42 L
CAR0489,Honda,City,2016,Blue,CNG,Semi-Automatic,SUV,102054,Third Owner,1601301,23-04-24,Dealer_E12,Central,Individual,Customer_5897,7071452367,customer401@outlook.com,KA,1601301.0,2024-04-23,+91-70714-52367,customer401@outlook.com,Rs 16.01 L
CAR0490,BMW,X5,2013,Red,Diesel,Semi-Automatic,Sedan,85752,Third Owner,4454951,02/11/2023,Dealer_E7,Central,Corporate,,7016523773,customer697@outlook.com,UP,4454951.0,2023-11-02,+91-70165-23773,customer697@outlook.com,Rs 44.55 L
CAR0491,Honda,CR-V,2017,Blue,Diesel,Automatic,Convertible,68578,First Owner,26.24 lakh,2023-10-27,Dealer_B9,Central,Dealer,Customer_3800,+91-87114-22435,customer470@gmail.com,GJ,2624000.0,2023-10-27,+91-87114-22435,customer470@gmail.com,Rs 26.24 L
CAR0493,Maruti,Unknown Model,2018,Green,CNG,Manual,Coupe,82120,Third Owner,38.24 lakh,2024-10-20,Dealer_B5,North,Dealer,Customer_5129,9078540691,customer925@outlook.com,GJ,3824000.0,2024-10-20,+91-90785-40691,customer925@outlook.com,Rs 38.24 L
CAR0494,Mercedes,A-Class,2012,Black,Electric,Automatic,Wagon,87687,Second Owner,0.38 crore,10-12-2024,Dealer_E2,North,Corporate,Customer_8161,7995402736,customer84@yahoo.com,TN,3800000.0,2024-12-10,+91-79954-02736,customer84@yahoo.com,Rs 38.00 L
CAR0495,Mercedes,Unknown Model,2020,Green,CNG,Automatic,Hatchback,53453,Fourth & Above,966757,03-11-2024,Dealer_A17,North,Dealer,Customer_6001,+91-83427-26255,customer119@hotmail.com,UP,966757.0,2024-11-03,+91-83427-26255,customer119@hotmail.com,Rs 9.67 L
CAR0496,Honda,Accord,2017,Silver,Diesel,Semi-Automatic,SUV,124041,First Owner,2777452,2024-04-17,Dealer_E20,South,Dealer,,+91-78385-31040,customer223outlook.com,MH,2777452.0,2024-04-17,+91-78385-31040,,Rs 27.77 L
CAR0497,Honda,Altroz,2018,Brown,Diesel,Automatic,Coupe,50896,Fourth & Above,4870914,2024-12-01,Dealer_B19,West,Corporate,Customer_1819,8824741669,customer391outlook.com,DL,4870914.0,2024-12-01,+91-88247-41669,,Rs 48.71 L
CAR0498,Ford,Figo,2013,Grey,Unknown,Manual,Wagon,108823,Third Owner,1345478,2024-08-24,Dealer_E15,Central,Dealer,Customer_6576,8759213235,customer667@hotmail.com,WB,1345478.0,2024-08-24,+91-87592-13235,customer667@hotmail.com,Rs 13.45 L
CAR0499,Hyundai,Elantra,2024,Red,Petrol,Semi-Automatic,SUV,102238,Second Owner,4312752,15-03-23,Dealer_E13,Central,Individual,Customer_8403,9493655844,customer337@gmail.com,DL,4312752.0,2023-03-15,+91-94936-55844,customer337@gmail.com,Rs 43.13 L
